listing_id,name,host_id,host_name,Boroughs,neighbourhood,price,number_of_reviews,last_review,reviews_per_month,availability_365,Boroughs_ID
2432622,Great 2 bdr apt in WB/Greenpoint,377287,Marianne,Brooklyn,Greenpoint,200,1,8/10/2014,0.03,293,1.0
16719568,Sunny Greenpoint 1 Bedroom 20 min to city,7857773,Caroline,Brooklyn,Greenpoint,130,6,10/1/2017,6.0,5,1.0
9908177,Sunny railroad apt in Greenpoint,2359328,Tega,Brooklyn,Greenpoint,140,4,5/29/2017,0.19,0,1.0
13442932,Modern and Clean 1 bed w/small balcony,29834506,Paul,Brooklyn,Greenpoint,150,1,6/27/2017,0.31,0,1.0
19865964,Sunlit Duplex - Greenpoint/Williamsburg,3686877,Ina,Brooklyn,Greenpoint,135,7,9/24/2017,4.38,291,1.0
17900243,Sunny and spacious apartment in Brooklyn,1481058,Aris,Brooklyn,Greenpoint,290,1,4/18/2017,0.18,0,1.0
6169377,Authentic loft with private deck,22591213,Judi,Brooklyn,Greenpoint,120,2,8/19/2017,0.67,0,1.0
5579629,Lovely sunlit room in Brooklyn,329917,Clémentine,Brooklyn,Greenpoint,55,5,10/21/2016,0.28,0,1.0
15433246,Cozy artist's atelier and bedroom in Greenpoint.,98947291,Jacob,Brooklyn,Greenpoint,50,37,9/30/2017,3.68,42,1.0
271279,Charming & Sunny Prewar Apartment!,1419809,Aaron,Brooklyn,Greenpoint,125,78,8/31/2017,1.14,274,1.0
4531156,Designers'  1.5BR: It's The One! ,1341264,Noemie,Brooklyn,Greenpoint,125,6,1/1/2017,0.18,0,1.0
1254414,"Greenpoint, Brooklyn Rowhouse",6833134,Jennifer,Brooklyn,Greenpoint,150,1,4/16/2017,0.18,0,1.0
74860,"Sunlit and Cozy Williamsburg/Greenpoint, Brooklyn",394752,Allison,Brooklyn,Greenpoint,55,1,3/28/2011,0.01,0,1.0
1830318,Sweet 1BD Greenpoint Apartment ,216588,Kathleen,Brooklyn,Greenpoint,150,4,5/26/2015,0.09,0,1.0
10560986,Sublet Beautiful Room in Brooklyn!,45531690,Anjulika,Brooklyn,Greenpoint,39,1,1/15/2016,0.05,0,1.0
6760295,"Sunny, couple-friendly MasterBedroom in Greenpoint",12432739,Monica,Brooklyn,Greenpoint,75,1,11/15/2016,0.09,0,1.0
9185329,"Sunny, Spacious, Botanical Greenpoint 1 Bdrm",17615713,Merrily,Brooklyn,Greenpoint,108,7,8/23/2017,0.31,66,1.0
15149187,Master bedroom in the heart of Greenpoint!,6314010,Kevin,Brooklyn,Greenpoint,55,49,9/23/2017,4.05,0,1.0
11044578,Deluxe Loft Suite,57257950,Joe,Brooklyn,Greenpoint,159,14,9/15/2017,0.79,361,1.0
10037800,Room in beautiful plant filled Greenpoint loft,1558222,Nikki,Brooklyn,Greenpoint,50,2,9/18/2016,0.14,0,1.0
13445935,Greenpoint Oasis,30678610,Joel,Brooklyn,Greenpoint,175,1,7/25/2016,0.07,0,1.0
2838331,Williamsburg/Greenpoint sunny apartment with patio,14520064,Yuval & Cece,Brooklyn,Greenpoint,185,120,9/24/2017,2.93,316,1.0
13708345,"furnished basement level apartment , 1000 sq ft",80023687,Lb,Brooklyn,Greenpoint,300,1,7/2/2016,0.07,83,1.0
10038410,Loft Suite in Greenpoint,47554473,Mae,Brooklyn,Greenpoint,199,7,10/1/2017,0.33,67,1.0
12791028,Greenpoint cozy private room + private bathroom,69643040,Mona,Brooklyn,Greenpoint,75,46,9/7/2017,2.73,193,1.0
9186894,Cozy bedroom in Greenpoint,6217827,Krzysztof,Brooklyn,Greenpoint,83,2,5/16/2016,0.12,0,1.0
15937146,Greenpoint Getaway,34401158,Megan,Brooklyn,Greenpoint,90,2,7/25/2017,0.47,4,1.0
12005195,Adorable One Bedroom Apartment w/ Balcony & Cats!,15817123,Stephanie,Brooklyn,Greenpoint,65,18,7/4/2017,1.29,2,1.0
8760003,Cozy Room in Willamsburg Loft,45937698,Rhea,Brooklyn,Greenpoint,35,9,3/6/2017,0.38,0,1.0
4796592,"Bedroom in awesome, sunny apartment",847447,Jenny,Brooklyn,Greenpoint,60,1,4/23/2015,0.03,304,1.0
1913317,"Beautiful loft in Greenpoint, in BK",2790803,Julien,Brooklyn,Greenpoint,70,2,8/23/2016,0.08,305,1.0
9843634,"Spacious, quiet Greenpoint 1-bedroom",3820569,Eleanore,Brooklyn,Greenpoint,80,2,10/11/2016,0.15,0,1.0
7419040,Sunny Greenpoint 1 Bedroom - longterm rental,30423241,Nick,Brooklyn,Greenpoint,120,3,11/27/2016,0.23,0,1.0
18822541,Trendy Spacious Bdr in BK + Corner Window,27316092,Veronica,Brooklyn,Greenpoint,60,1,9/6/2017,1.0,10,1.0
6567462,Brooklyn Secret Garden,25428147,Peter,Brooklyn,Greenpoint,200,43,8/26/2017,1.56,73,1.0
14759511,Big bedroom in the heart of Greenpoint,54892756,Nathaniel,Brooklyn,Greenpoint,75,1,9/14/2016,0.08,0,1.0
873373,SPACIOUS GREENPOINT 1 BEDROOM,1578668,Anastasia,Brooklyn,Greenpoint,90,8,11/24/2015,0.14,244,1.0
3880985,Perfect Vacation Apt & Location!,6435996,Laura,Brooklyn,Greenpoint,195,3,1/3/2016,0.08,0,1.0
11068011,"Charming, Clean, Comfortable Private Room",2042271,Joao,Brooklyn,Greenpoint,65,31,10/1/2017,2.17,320,1.0
16201980,"Lovely Private Room, Centrally Located, Greenpoint",46141649,Diana,Brooklyn,Greenpoint,75,1,7/23/2017,0.42,57,1.0
19282527,Beautiful Greenpoint Apartment W/ Outdoor space,3820994,Nick,Brooklyn,Greenpoint,215,1,7/12/2017,0.36,30,1.0
867020,Nice quiet room on a backyard,4363775,O.,Brooklyn,Greenpoint,50,9,10/14/2016,0.48,301,1.0
16333607,Boutique Apt in the heart of Greenpoint <3,32946808,Chris,Brooklyn,Greenpoint,180,20,7/16/2017,2.03,275,1.0
80700,Loft w/ Terrace @ Box House Hotel,417504,Dana,Brooklyn,Greenpoint,349,6,5/31/2016,0.08,354,1.0
15547268,Quiet & Spacious Apartment in Awesome Neighborhood,9270292,Kyle,Brooklyn,Greenpoint,150,2,4/24/2017,0.22,60,1.0
253800,Loft Suite @ Box House Hotel,417504,Dana,Brooklyn,Greenpoint,199,13,9/17/2017,0.18,352,1.0
253811,Loft Suite @ The Box House Hotel,417504,Dana,Brooklyn,Greenpoint,199,9,9/25/2017,0.13,347,1.0
671264,Sweet Spot in Greenpoint,3394051,L.B.,Brooklyn,Greenpoint,75,20,9/16/2017,0.33,354,1.0
15589303,Private floor in Greenpoint - like your own apt!,3878260,Andrea,Brooklyn,Greenpoint,110,3,4/17/2017,0.31,80,1.0
8732244,Large Room in Sunny Greenpoint Apt.,8671429,Krystal,Brooklyn,Greenpoint,65,3,3/16/2016,0.13,0,1.0
7750044,LG 1 Bedroom w/Office & Backyard,11458001,Liz,Brooklyn,Greenpoint,195,26,9/17/2017,1.03,365,1.0
17252944,Spacious Park-Facing Greenpoint Bdr w/Private Bath,42811642,Ron,Brooklyn,Greenpoint,59,15,9/4/2017,3.52,0,1.0
15676753,Zen Bdrm in a 2 bdm Penthouse Apt,527684,Patricia Serrano,Brooklyn,Greenpoint,77,3,4/1/2017,0.26,316,1.0
13583003,Greenpoint Prvt. Room - Female Guests Preferred.,38169148,Liz,Brooklyn,Greenpoint,70,2,8/26/2016,0.14,362,1.0
12509350,Williamsburg/GreenPoint Room,31376006,Carlos Esteban,Brooklyn,Greenpoint,60,2,5/8/2016,0.12,0,1.0
19481649,"Sunny, modern apartment in Greenpoint",46141649,Diana,Brooklyn,Greenpoint,125,3,8/1/2017,0.91,2,1.0
6895123,"Large, Sunny 1 BR  GREENPOINT",7107154,Zyanna,Brooklyn,Greenpoint,109,4,1/1/2017,0.26,70,1.0
83081,1 private bedroom in Greenpoint / BKLN,452380,Eva,Brooklyn,Greenpoint,90,3,4/26/2015,0.04,268,1.0
10215758,Modern designer Williamsburg,9100622,Tashi,Brooklyn,Greenpoint,220,72,9/16/2017,3.58,172,1.0
84010,Superior @ Box House,417504,Dana,Brooklyn,Greenpoint,179,6,9/24/2017,0.08,354,1.0
11619794,Plants-filled loft with rooftop in Greenpoint,61255548,Eduard,Brooklyn,Greenpoint,600,1,7/5/2017,0.33,363,1.0
3559005,Private bedroom in bright BK apt!,17871320,Carly,Brooklyn,Greenpoint,112,3,1/3/2015,0.08,0,1.0
13667633,"Beautiful, serene Brooklyn apt w/ private terraces",461413,Kat,Brooklyn,Greenpoint,150,21,9/24/2017,1.51,152,1.0
14314,Greenpoint Place...Has It All! ,56246,Jeanne,Brooklyn,Greenpoint,144,93,9/14/2017,0.98,305,1.0
13325565,Beautiful new Brooklyn apartment,536745,Johnny,Brooklyn,Greenpoint,75,20,5/30/2017,1.28,0,1.0
8409459,Greenpoint Brooklyn Modern Charm II,43108922,Robbin,Brooklyn,Greenpoint,150,48,9/29/2017,2.04,308,1.0
10155003,"Studio Loft in Greenpoint, Brooklyn",47554473,Mae,Brooklyn,Greenpoint,99,7,7/30/2017,0.35,83,1.0
294242,Loft Suite @ The Box House Hotel,417504,Dana,Brooklyn,Greenpoint,199,41,9/26/2017,0.69,349,1.0
2314930,"Spacious, sunny room in Greenpoint",8775010,Nat,Brooklyn,Greenpoint,75,2,10/31/2014,0.05,335,1.0
557487,Full apartment close to G & L train,2740824,Lindsey,Brooklyn,Greenpoint,112,16,5/31/2017,0.25,0,1.0
9899499,Beautiful Greenpoint Apartment,10836122,Laurance,Brooklyn,Greenpoint,50,1,12/26/2015,0.05,0,1.0
18058836,Private Room in Greenpoint,43359521,John,Brooklyn,Greenpoint,57,36,9/17/2017,6.07,53,1.0
10049335,BEAUTIFUL ROOM IN HEART OF BROOKLYN,5065719,Melissa,Brooklyn,Greenpoint,60,2,1/1/2016,0.09,0,1.0
7821813,Sunny apartment in Greenpoint,1249116,Eric,Brooklyn,Greenpoint,135,2,9/18/2015,0.08,0,1.0
20309133,"Private bedroom in Greenpoint, Brooklyn",73396120,Sophia,Brooklyn,Greenpoint,50,1,9/3/2017,1.0,42,1.0
18701144,Stunning NYC duplex- loft,2706706,Marinet,Brooklyn,Greenpoint,185,4,9/25/2017,0.88,62,1.0
2710417,Cosy One Bedroom in Greenpoint,4341057,Nicole,Brooklyn,Greenpoint,225,2,10/29/2015,0.07,0,1.0
18308056,Sunny Greenpoint One Bedroom,7085156,Ann,Brooklyn,Greenpoint,101,5,5/27/2017,0.97,0,1.0
10050536,Studio Loft in Greenpoint,47554473,Mae,Brooklyn,Greenpoint,179,18,10/2/2017,0.83,85,1.0
9788927,1 bdr apt north Williamsburg,4894567,Philippe,Brooklyn,Greenpoint,120,3,1/2/2017,0.19,0,1.0
6348998,Private Room in North Williamsburg,141070,Pip,Brooklyn,Greenpoint,85,9,8/8/2017,0.34,331,1.0
9790840,Cosy room in Willamsburg/Greenpoint,1248578,Azra,Brooklyn,Greenpoint,65,8,9/18/2017,0.72,53,1.0
13066577,Beautiful 3 bedroom loft  Greenpoint/Williamsburg!,10677584,Angelina,Brooklyn,Greenpoint,129,31,10/1/2017,1.96,30,1.0
7037537,Gigantic Private Brooklyn Apartment,36897569,Nikki,Brooklyn,Greenpoint,115,2,7/6/2016,0.08,0,1.0
13263519,Charming bedroom in large 3BR apt.,74678395,Gabriela,Brooklyn,Greenpoint,75,2,10/8/2016,0.16,4,1.0
80684,Duplex w/ Terrace @ Box House Hotel,417504,Dana,Brooklyn,Greenpoint,349,8,3/27/2016,0.11,354,1.0
10052587,Beautiful Loft Suite in Brooklyn,47554473,Mae,Brooklyn,Greenpoint,199,10,9/30/2017,0.47,115,1.0
253828,Duplex w/ Terrace @ Box House Hotel,417504,Dana,Brooklyn,Greenpoint,349,6,3/17/2016,0.09,354,1.0
5913433,Spacious apartment in Greenpoint,30710562,Tim,Brooklyn,Greenpoint,125,5,10/12/2015,0.17,0,1.0
2974877,Sunny and Stylish on the Park,15082988,Karen,Brooklyn,Greenpoint,270,13,4/23/2017,0.35,0,1.0
19752474,Spacious Private Bedroom in Greenpoint,61176869,John,Brooklyn,Greenpoint,70,2,7/31/2017,0.77,0,1.0
19490499,Small Artsy Room in HEART OF BROOKLYN,136818122,Leah,Brooklyn,Greenpoint,40,1,7/2/2017,0.31,0,1.0
5214511,Brooklyn Experience.,25762289,Artur,Brooklyn,Greenpoint,85,2,9/7/2015,0.08,88,1.0
12311270,Sunny Greenpoint Designer's Pad!,473701,Clarissa,Brooklyn,Greenpoint,95,9,9/14/2017,0.5,198,1.0
16353637,Beautiful apartment with private yard and deck,4075380,Tanya,Brooklyn,Greenpoint,150,2,9/29/2017,0.6,55,1.0
4932075,Brooklyn Beauty! Private Bed+Bath,5037211,Mariana,Brooklyn,Greenpoint,118,1,9/29/2015,0.04,243,1.0
2067359,Great 1br in heart of Greenpoint,1264534,Sam & Viki,Brooklyn,Greenpoint,105,7,1/5/2017,0.15,0,1.0
14716077,"Spacious bedroom in Greenpoint, Brooklyn",34924990,Ashli,Brooklyn,Greenpoint,55,3,8/29/2016,0.22,0,1.0
20024499,Awesome room in Greenpoint!,2563478,Raphaella,Brooklyn,Greenpoint,100,1,9/14/2017,1.0,28,1.0
11046693,Deluxe Loft Suite,57257950,Joe,Brooklyn,Greenpoint,159,13,5/24/2017,0.71,354,1.0
18714427,"Large 2BR in Prime Greenpoint, Close to Everything",50312132,Ralph,Brooklyn,Greenpoint,120,4,8/15/2017,0.93,4,1.0
11046927,Deluxe Loft Suite with Patio,57257950,Joe,Brooklyn,Greenpoint,159,15,8/15/2017,0.83,359,1.0
5208105,"Big, beautiful bedroom",24486514,Salome,Brooklyn,Greenpoint,70,5,6/8/2017,0.18,331,1.0
317662,Park views off Bedford Ave,1630715,Oscar,Brooklyn,Greenpoint,174,46,7/31/2017,0.67,89,1.0
1151209,Large Sunny 1BR - Entire 2nd Floor,6309691,Lisa,Brooklyn,Greenpoint,149,213,9/12/2017,4.0,84,1.0
20943288,Williamsburg's BEST location Apartment,127726243,Daniela,Brooklyn,Greenpoint,200,2,10/1/2017,2.0,68,1.0
20419339,Unique and spacious 1BR in Greenpoint Brooklyn,31624246,James,Brooklyn,Greenpoint,175,2,9/18/2017,1.58,141,1.0
2092588,Staying in Greenpoint/Williamsburg!,10677584,Angelina,Brooklyn,Greenpoint,65,16,4/30/2017,0.41,120,1.0
6854221,Convenient Room In Greenpoint,14495918,Sam,Brooklyn,Greenpoint,40,2,8/24/2016,0.1,0,1.0
18597754,Sunny 1BR Near Train (Greenpoint/Williamsburg),29134684,Max,Brooklyn,Greenpoint,199,2,7/14/2017,0.64,0,1.0
3789758,1 Bed Apt in Greenpoint Brooklyn ,18609156,Tim,Brooklyn,Greenpoint,115,2,6/18/2015,0.05,0,1.0
3022777,*SPECIAL* Reduced til end August* Tranquil Oasis*,2927196,Sophie,Brooklyn,Greenpoint,78,61,9/5/2017,2.17,168,1.0
10542347,Mega comfy pullout QN - clean apartment,30423241,Nick,Brooklyn,Greenpoint,44,22,6/14/2017,1.49,289,1.0
17153913,Charming Sunny Williamsburg/Greenpoint Apartment,2800064,Joseph,Brooklyn,Greenpoint,208,13,9/16/2017,2.34,299,1.0
13599209,Amazing Williamsburg 2BR apt overlooking the park,18957252,Christopher Und Nora,Brooklyn,Greenpoint,230,17,9/9/2017,1.25,19,1.0
15613238,Beautiful duplex apartment in Greenpoint,7188190,Sarah,Brooklyn,Greenpoint,300,1,11/6/2016,0.09,108,1.0
11451660,Great apartment -North Williamsburg,2266717,Thais & Antoine,Brooklyn,Greenpoint,116,17,9/10/2017,0.89,1,1.0
9747647,Big and sunny room in Greenpoint,8768792,Fernando,Brooklyn,Greenpoint,70,1,12/15/2015,0.05,0,1.0
310220,Amazing garden apartment!,1590548,Magdalena,Brooklyn,Greenpoint,179,40,9/11/2017,0.59,315,1.0
577243,Authentic Greenpoint Apartment,2838861,Runn,Brooklyn,Greenpoint,53,7,9/25/2017,0.17,29,1.0
15037541,Charming Room in Beautiful Greenpoint Apt.,16960862,Rebecca,Brooklyn,Greenpoint,60,31,9/20/2017,2.7,61,1.0
641439,NYC artists' space with roof deck,129352,Sol,Brooklyn,Greenpoint,70,26,10/1/2017,0.43,204,1.0
1086640,"1 Bedroom Apt Greenpoint, Brooklyn",5972975,Leigh,Brooklyn,Greenpoint,75,2,10/2/2014,0.05,0,1.0
6895270,Duplex apt in Stylish Townhome,5159449,Resham,Brooklyn,Greenpoint,209,1,8/20/2015,0.04,0,1.0
18004658,"Hip, Industrial, Two-Level Carriage House w/ Deck!",3830566,Snezan,Brooklyn,Greenpoint,250,15,9/15/2017,3.13,327,1.0
1095106,Greenpoint - with your own space!,6016424,Susan,Brooklyn,Greenpoint,70,39,9/24/2017,0.73,362,1.0
177421,2BR Apt. with Garden,848748,Sarah,Brooklyn,Greenpoint,150,5,4/11/2015,0.07,360,1.0
12204279,"Spacious room in Greenpoint, BK!",16640369,Becca,Brooklyn,Greenpoint,60,9,5/29/2017,0.53,0,1.0
18594034,"Sunny Room, Great Views, Beautiful Park!",8713984,Gary,Brooklyn,Greenpoint,75,3,6/24/2017,0.82,121,1.0
19314671,Sun-lit Mid-Century Modern 1 Bedroom! #10226,5148966,Greg,Brooklyn,Greenpoint,160,8,8/28/2017,2.7,0,1.0
832632,Spacious One Bedroom Duplex in Greenpoint! #10234,4358233,Pete,Brooklyn,Greenpoint,225,2,9/18/2017,1.71,241,1.0
17347677,Private Bedroom in Luxury Building,62438289,Shelby,Brooklyn,Greenpoint,200,7,7/22/2017,1.34,166,1.0
3453750,Large 1 Bedroom Apartment in Greenpoint,5999772,Erica,Brooklyn,Greenpoint,115,7,9/5/2017,0.33,36,1.0
16544552,Beautiful 1Br Apt in Greenpoint/Williamsburg!,25175,Rahul,Brooklyn,Greenpoint,125,22,10/1/2017,3.32,140,1.0
17680498,Cute & Cozy Apartment in Greenpoint,120400978,Mary,Brooklyn,Greenpoint,208,18,9/17/2017,2.71,35,1.0
1225110,"Lovely, Private Home in Greenpoint",2888900,Alex,Brooklyn,Greenpoint,350,4,7/1/2015,0.08,93,1.0
17788632,Almost Entire Apartment and Backyard,2988805,Mahan,Brooklyn,Greenpoint,95,5,9/5/2017,0.89,57,1.0
15855624,Sweet little room in Greenpoint!,34642036,Diana,Brooklyn,Greenpoint,90,1,11/27/2016,0.1,0,1.0
159019,"Brooklyn Riad, Easy to the City!",763021,Dan,Brooklyn,Greenpoint,149,58,12/3/2016,2.4,276,1.0
20802860,Greenpoint Spacious New Room on McCarren Park,11589542,Michael,Brooklyn,Greenpoint,135,1,9/17/2017,1.0,359,1.0
4861422,Studio in Greenpoint Near Park,25006353,John,Brooklyn,Greenpoint,140,10,9/23/2017,0.55,0,1.0
6974801,"1BR with Roof, Balcony, best 'hood!",21175506,Peter,Brooklyn,Greenpoint,165,1,7/3/2015,0.04,0,1.0
12495887,Bright & Sunny Greenpoint Studio,2104160,Sophie,Brooklyn,Greenpoint,110,3,5/9/2017,0.18,0,1.0
9874418,Private room in Greenpoint,7410082,Ricardo,Brooklyn,Greenpoint,30,1,1/5/2016,0.05,0,1.0
12494870,Private Room in Beautiful Apartment,12140588,Kiri,Brooklyn,Greenpoint,50,2,1/2/2017,0.16,0,1.0
11954872,Large bedroom with two windows.,1902578,Matt,Brooklyn,Greenpoint,80,3,7/3/2016,0.16,341,1.0
8955506,Large Room in Artist Loft,20627781,Grace,Brooklyn,Greenpoint,56,1,1/3/2016,0.05,0,1.0
14198342,Beautiful Apt Greenpoint Brooklyn,27670120,Phoebe,Brooklyn,Greenpoint,150,5,3/1/2017,0.35,285,1.0
11970778,One Bedroom Apartment in Greenpoint!,15817123,Stephanie,Brooklyn,Greenpoint,65,57,9/17/2017,3.07,100,1.0
15902192,"Spacious, bright, cozy Brooklyn bedroom",2813528,Abby Wen,Brooklyn,Greenpoint,50,1,11/13/2016,0.09,62,1.0
173151,spacious studio apartment,826459,Jane,Brooklyn,Greenpoint,91,190,9/18/2017,2.53,309,1.0
5022295,Beautiful Spot  on Manhattan Ave.,1770453,Jillian,Brooklyn,Greenpoint,49,30,8/31/2017,0.91,0,1.0
6385547,3 Bedroom Greenpoint Townhouse,834483,Dorothy,Brooklyn,Greenpoint,350,15,9/14/2015,0.52,0,1.0
10034187,Unique Studio Loft in Brooklyn,47554473,Mae,Brooklyn,Greenpoint,177,18,9/30/2017,0.84,60,1.0
13278166,Privat Bath and Bedroom overlooking the Park,18957252,Christopher Und Nora,Brooklyn,Greenpoint,100,8,9/21/2017,0.51,42,1.0
10165181,Unique Greenpoint Loft,47554473,Mae,Brooklyn,Greenpoint,169,12,9/24/2017,0.56,360,1.0
20224936,Gorgeous Working Studio with Loft Bedroom,35894876,Kristin,Brooklyn,Greenpoint,0,3,9/17/2017,2.0,275,1.0
14424847,Williamsburg Huge 4bd 2ba w/Yard BBQ hottub Fios!!,88766543,Jessica,Brooklyn,Greenpoint,299,28,9/18/2017,2.07,131,1.0
6188022,Handsome historic Greenpoint 2BR,1811344,Jennifer,Brooklyn,Greenpoint,225,1,8/1/2015,0.04,0,1.0
1121448,1 rm @ 3BR loft williamsburg room 2,4864306,Joseph,Brooklyn,Greenpoint,50,24,8/31/2017,0.49,286,1.0
4053471,Apartment in Heart of Greenpoint ,3967335,Molly,Brooklyn,Greenpoint,65,13,6/3/2015,0.35,0,1.0
9574823,1 Bedroom Loft in Williamsburg,2699292,Eric,Brooklyn,Greenpoint,195,19,9/17/2017,0.94,31,1.0
14981522,Great Sunny Room in Peaceful Williamsburg 3BR,94404356,Jonathan,Brooklyn,Greenpoint,70,6,9/24/2017,3.0,0,1.0
19175819,Single room in 3 bedroom house with backyard.,65407018,Harmony,Brooklyn,Greenpoint,60,3,9/25/2017,1.73,343,1.0
13921462,Sunny and spacious apartment in Brooklyn,1481058,Aris,Brooklyn,Greenpoint,60,21,9/14/2017,1.42,17,1.0
16423080,Private Studio Apartment close to ferry and subway,15231187,Conor,Brooklyn,Greenpoint,89,27,9/17/2017,2.95,82,1.0
5303100,"Cute & Cozy Room in Greenpoint, BK",25854571,Bryn,Brooklyn,Greenpoint,49,2,6/8/2016,0.12,0,1.0
2922197,Furnished privte room,1447684,Rosa,Brooklyn,Greenpoint,60,37,10/1/2017,1.19,289,1.0
12227784,"Fun, Perfectly Cozy Greenpoint!",20104851,Scott,Brooklyn,Greenpoint,129,45,9/5/2017,2.5,31,1.0
9853129,Designer Two Floor Apartment with Private Backyard,1209335,Shannon,Brooklyn,Greenpoint,125,3,11/14/2016,0.14,365,1.0
5396325,Clean and Cozy in Greenpoint/W'burg,1721426,Ashia,Brooklyn,Greenpoint,167,2,6/9/2015,0.07,0,1.0
12370313,Private room in Greenpoint,12833701,John,Brooklyn,Greenpoint,58,21,9/17/2017,1.2,0,1.0
14489610,Cosy Designer Apt - business travel ready,4149263,Red,Brooklyn,Greenpoint,155,17,9/5/2017,1.34,17,1.0
18680010,Big sunny bedroom & private bathroom - Greenpoint!,9756574,Liza,Brooklyn,Greenpoint,68,9,8/13/2017,1.94,4,1.0
2659732,Quiet Private room overlooks yard,3842134,Dawn,Brooklyn,Greenpoint,65,3,12/4/2016,0.17,307,1.0
3969672,Trendy Greenpoint Apt With Street Parking! #10231,65421,Millie,Brooklyn,Greenpoint,155,72,10/1/2017,1.92,56,1.0
3168311,Huge yet quaint Greenpoint railroad apartment,3016402,Lindsey,Brooklyn,Greenpoint,115,24,9/20/2017,3.08,331,1.0
13654069,"Spacious, Private Room in the Heart of Greenpoint",27737048,Lenny & Amy,Brooklyn,Greenpoint,75,32,9/30/2017,2.26,66,1.0
905425,PAINTERS PARADISE / GREENPOINT,4843750,Painter,Brooklyn,Greenpoint,160,93,9/22/2017,1.83,320,1.0
6344936,Modern 2-bedroom Loft in Greenpoint,9680171,Tracy,Brooklyn,Greenpoint,350,1,8/17/2015,0.04,0,1.0
16453238,Bright penthouse in peaceful Greenpoint,18398834,Ben,Brooklyn,Greenpoint,110,1,3/26/2017,0.11,3,1.0
11324976,"Clean Private Room, Greenpoint",27701165,H,Brooklyn,Greenpoint,50,2,6/23/2017,0.11,27,1.0
11046881,Deluxe Loft Suite with Patio,57257950,Joe,Brooklyn,Greenpoint,159,12,6/24/2017,0.67,365,1.0
13406150,"3bedrooms, in cozy row apartment!",65407018,Harmony,Brooklyn,Greenpoint,225,25,9/19/2017,1.94,310,1.0
13012890,lovely re-renovated sugar factory~,5076081,S@Brin@,Brooklyn,Greenpoint,90,25,8/24/2017,3.85,63,1.0
11046801,Studio Deluxe,57257950,Joe,Brooklyn,Greenpoint,149,6,8/4/2017,0.35,362,1.0
15257484,Cozy room in sunny historic Greenpoint home,1499277,Helen,Brooklyn,Greenpoint,75,12,9/24/2017,0.97,174,1.0
7982483,Peaceful Greenpoint Apartment,8571026,Megan,Brooklyn,Greenpoint,194,4,8/8/2016,0.16,288,1.0
4181265,Family-friendly luxury 4-bed w/Roofdeck,1171465,Amber,Brooklyn,Greenpoint,750,4,8/20/2017,0.71,47,1.0
9097405,Brooklyn Duplex & Gardens,545374,Hila,Brooklyn,Greenpoint,350,2,6/14/2016,0.11,364,1.0
3066976,Artsy Room in heart of Greenpoint,5281955,Malin,Brooklyn,Greenpoint,99,46,12/16/2016,1.52,0,1.0
5917574,Cozy Huron House / Brooklyn Gem,17981467,Anji,Brooklyn,Greenpoint,60,18,8/25/2017,0.73,275,1.0
4623696,Great deal in Heart of Greenpoint,2378231,Romy,Brooklyn,Greenpoint,85,4,12/29/2015,0.12,0,1.0
14453434,Greenpoint Williamsburg Gold in the Heart of BK,89031106,Edyta,Brooklyn,Greenpoint,217,4,8/7/2017,0.31,333,1.0
4082357,Spacious bedroom in Brooklyn!,3801427,Liz,Brooklyn,Greenpoint,60,5,7/20/2015,0.16,8,1.0
9882271,Sunny Greenpoint minimalist rental,4483467,Daniel,Brooklyn,Greenpoint,89,2,5/15/2017,0.37,0,1.0
248865,Loft Suite @ Box House Hotel,417504,Dana,Brooklyn,Greenpoint,199,19,9/27/2017,0.27,348,1.0
559511,Huge & sunny 1BR apt in Greenpoint,2750389,Jessica,Brooklyn,Greenpoint,120,40,4/22/2016,0.75,0,1.0
3983379,"1bd, Greenpoint, Brooklyn.",6667632,Vassilea,Brooklyn,Greenpoint,60,59,6/20/2016,1.59,185,1.0
8047711,"Clean, Modern, Minimal Bedroom",23027887,John,Brooklyn,Greenpoint,55,2,12/30/2015,0.08,0,1.0
8865499,"Rustic, 1-bdrm retreat w/roof deck.",986623,Armando Rafael,Brooklyn,Greenpoint,129,52,9/24/2017,2.27,167,1.0
1854375,Flora & Charm in Serene Greenpoint,4018726,Lorraine,Brooklyn,Greenpoint,77,37,9/26/2017,1.91,171,1.0
13156982,Sunny New Artist's 1BR In Greenpoint,62285182,Brian,Brooklyn,Greenpoint,117,17,11/19/2016,1.17,0,1.0
15631959,"Quiet, Clean, ♡Pet & Kid Friendly, Cat occupied",2564971,Angela,Brooklyn,Greenpoint,69,7,8/31/2017,1.78,0,1.0
820801,"Sunny 2BD, 2 balconies",25632,LeeAnn,Brooklyn,Greenpoint,300,1,9/12/2014,0.03,0,1.0
