,City_name,Name,Review,Service_name,Type
1655,BROOKLYN,Drink,4.0,Nightlife, Lounges 
1656,BROOKLYN,Bar 718,4.0,Nightlife," Lounges, Cocktail Bars "
1657,BROOKLYN,The Illuminati Ball,4.5,Nightlife, Bars 
1658,BROOKLYN,Brooklyn Vibes Bar & Lounge,4.5,Nightlife," Sushi Bars, Lounges "
1659,BROOKLYN,Rooftop 93,4.0,Nightlife," Pubs, Music Venues "
1660,BROOKLYN,Our Wicked Lady,4.5,Nightlife," Caribbean, Modern European, Lounges "
1661,BROOKLYN,Minami Lounge,4.0,Nightlife, Dive Bars 
1662,BROOKLYN,Union Hall,5.0,Nightlife," Dance Clubs, Bars "
1663,BROOKLYN,Dkalabash,3.5,Nightlife," Bars, Music Venues "
1664,BROOKLYN,Boobie Trap,5.0,Nightlife, Dive Bars 
1665,BROOKLYN,101 Brooklyn,3.5,Nightlife, Dance Clubs 
1666,BROOKLYN,Friends and Lovers,5.0,Nightlife," Social Clubs, Lounges "
1667,BROOKLYN,Luv Story Bar,5.0,Nightlife, Lounges 
1668,BROOKLYN,Bembe,3.0,Nightlife," Dance Clubs, Gay Bars "
1669,BROOKLYN,Bare Naked Bake Sale,4.5,Nightlife," Bars, American (New) "
1670,BROOKLYN,RFTP,4.5,Nightlife, Cocktail Bars 
1671,BROOKLYN,Xstasy Night Club,4.5,Nightlife, Lounges 
1672,BROOKLYN,The CopperPot,4.0,Nightlife," Dance Clubs, Venues & Event Spaces "
1673,BROOKLYN,The Armory,5.0,Nightlife," Seafood, Bars "
1674,BROOKLYN,Sev Studio Lounge,5.0,Nightlife, Cocktail Bars 
1675,BROOKLYN,B66 Club,4.5,Nightlife, Tiki Bars 
1676,BROOKLYN,Saint Julivert,4.5,Nightlife," Arcades, Lounges, Virtual Reality Centers "
1677,BROOKLYN,L’Wren,4.5,Nightlife, Dance Clubs 
1678,BROOKLYN,Flatbush Zombie House,4.5,Nightlife, Music Venues 
1679,BROOKLYN,YokeyPokey Virtual Reality Club,5.0,Nightlife," Bars, Sandwiches, Tapas/Small Plates "
1680,BROOKLYN,The Rub,3.0,Nightlife," Lounges, Dance Clubs "
1681,BROOKLYN,Depot 52,3.5,Nightlife," Music Venues, Bars "
1682,BROOKLYN,Mekelburg’s Domino,4.5,Nightlife," Cocktail Bars, Lounges "
1683,BROOKLYN,The Social Butterfly,4.5,Nightlife, Bars 
1684,BROOKLYN,C’mon Everybody,5.0,Nightlife," Performing Arts, Bars "
1685,BROOKLYN,Drink,4.0,Nightlife, Lounges 
1686,BROOKLYN,Bar 718,4.0,Nightlife," Lounges, Cocktail Bars "
1687,BROOKLYN,The Illuminati Ball,4.5,Nightlife, Bars 
1688,BROOKLYN,Brooklyn Vibes Bar & Lounge,4.5,Nightlife," Sushi Bars, Lounges "
1689,BROOKLYN,Rooftop 93,4.0,Nightlife," Pubs, Music Venues "
1690,BROOKLYN,Our Wicked Lady,4.5,Nightlife," Caribbean, Modern European, Lounges "
1691,BROOKLYN,Minami Lounge,4.0,Nightlife, Dive Bars 
1692,BROOKLYN,Union Hall,5.0,Nightlife," Dance Clubs, Bars "
1693,BROOKLYN,Dkalabash,3.5,Nightlife," Bars, Music Venues "
1694,BROOKLYN,Boobie Trap,5.0,Nightlife, Dive Bars 
1695,BROOKLYN,101 Brooklyn,3.5,Nightlife, Dance Clubs 
1696,BROOKLYN,Friends and Lovers,5.0,Nightlife," Social Clubs, Lounges "
1697,BROOKLYN,Luv Story Bar,5.0,Nightlife, Lounges 
1698,BROOKLYN,Bembe,3.0,Nightlife," Dance Clubs, Gay Bars "
1699,BROOKLYN,Bare Naked Bake Sale,4.5,Nightlife," Bars, American (New) "
1700,BROOKLYN,RFTP,4.5,Nightlife, Cocktail Bars 
1701,BROOKLYN,Xstasy Night Club,4.5,Nightlife, Lounges 
1702,BROOKLYN,The CopperPot,4.0,Nightlife," Dance Clubs, Venues & Event Spaces "
1703,BROOKLYN,The Armory,5.0,Nightlife," Seafood, Bars "
1704,BROOKLYN,Sev Studio Lounge,5.0,Nightlife, Cocktail Bars 
1705,BROOKLYN,B66 Club,4.5,Nightlife, Tiki Bars 
1706,BROOKLYN,Saint Julivert,4.5,Nightlife," Arcades, Lounges, Virtual Reality Centers "
1707,BROOKLYN,L’Wren,4.5,Nightlife, Dance Clubs 
1708,BROOKLYN,Flatbush Zombie House,4.5,Nightlife, Music Venues 
1709,BROOKLYN,YokeyPokey Virtual Reality Club,5.0,Nightlife," Bars, Sandwiches, Tapas/Small Plates "
1710,BROOKLYN,The Rub,3.0,Nightlife," Lounges, Dance Clubs "
1711,BROOKLYN,Depot 52,3.5,Nightlife," Music Venues, Bars "
1712,BROOKLYN,Mekelburg’s Domino,4.5,Nightlife," Cocktail Bars, Lounges "
1713,BROOKLYN,The Social Butterfly,4.5,Nightlife, Bars 
1714,BROOKLYN,C’mon Everybody,5.0,Nightlife," Performing Arts, Bars "
1715,BROOKLYN,Drink,4.0,Nightlife, Lounges 
1716,BROOKLYN,Bar 718,4.0,Nightlife," Lounges, Cocktail Bars "
1717,BROOKLYN,The Illuminati Ball,4.5,Nightlife, Bars 
1718,BROOKLYN,Brooklyn Vibes Bar & Lounge,4.5,Nightlife," Sushi Bars, Lounges "
1719,BROOKLYN,Rooftop 93,4.0,Nightlife," Pubs, Music Venues "
1720,BROOKLYN,Our Wicked Lady,4.5,Nightlife," Caribbean, Modern European, Lounges "
1721,BROOKLYN,Minami Lounge,4.0,Nightlife, Dive Bars 
1722,BROOKLYN,Union Hall,5.0,Nightlife," Dance Clubs, Bars "
1723,BROOKLYN,Dkalabash,3.5,Nightlife," Bars, Music Venues "
1724,BROOKLYN,Boobie Trap,5.0,Nightlife, Dive Bars 
1725,BROOKLYN,101 Brooklyn,3.5,Nightlife, Dance Clubs 
1726,BROOKLYN,Friends and Lovers,5.0,Nightlife," Social Clubs, Lounges "
1727,BROOKLYN,Luv Story Bar,5.0,Nightlife, Lounges 
1728,BROOKLYN,Bembe,3.0,Nightlife," Dance Clubs, Gay Bars "
1729,BROOKLYN,Bare Naked Bake Sale,4.5,Nightlife," Bars, American (New) "
1730,BROOKLYN,RFTP,4.5,Nightlife, Cocktail Bars 
1731,BROOKLYN,Xstasy Night Club,4.5,Nightlife, Lounges 
1732,BROOKLYN,The CopperPot,4.0,Nightlife," Dance Clubs, Venues & Event Spaces "
1733,BROOKLYN,The Armory,5.0,Nightlife," Seafood, Bars "
1734,BROOKLYN,Sev Studio Lounge,5.0,Nightlife, Cocktail Bars 
1735,BROOKLYN,B66 Club,4.5,Nightlife, Tiki Bars 
1736,BROOKLYN,Saint Julivert,4.5,Nightlife," Arcades, Lounges, Virtual Reality Centers "
1737,BROOKLYN,L’Wren,4.5,Nightlife, Dance Clubs 
1738,BROOKLYN,Flatbush Zombie House,4.5,Nightlife, Music Venues 
1739,BROOKLYN,YokeyPokey Virtual Reality Club,5.0,Nightlife," Bars, Sandwiches, Tapas/Small Plates "
1740,BROOKLYN,The Rub,3.0,Nightlife," Lounges, Dance Clubs "
1741,BROOKLYN,Depot 52,3.5,Nightlife," Music Venues, Bars "
1742,BROOKLYN,Mekelburg’s Domino,4.5,Nightlife," Cocktail Bars, Lounges "
1743,BROOKLYN,The Social Butterfly,4.5,Nightlife, Bars 
1744,BROOKLYN,C’mon Everybody,5.0,Nightlife," Performing Arts, Bars "
1745,BROOKLYN,Drink,4.0,Nightlife, Lounges 
1746,BROOKLYN,Bar 718,4.0,Nightlife," Lounges, Cocktail Bars "
1747,BROOKLYN,The Illuminati Ball,4.5,Nightlife, Bars 
1748,BROOKLYN,Brooklyn Vibes Bar & Lounge,4.5,Nightlife," Sushi Bars, Lounges "
1749,BROOKLYN,Rooftop 93,4.0,Nightlife," Pubs, Music Venues "
1750,BROOKLYN,Our Wicked Lady,4.5,Nightlife," Caribbean, Modern European, Lounges "
1751,BROOKLYN,Minami Lounge,4.0,Nightlife, Dive Bars 
1752,BROOKLYN,Union Hall,5.0,Nightlife," Dance Clubs, Bars "
1753,BROOKLYN,Dkalabash,3.5,Nightlife," Bars, Music Venues "
1754,BROOKLYN,Boobie Trap,5.0,Nightlife, Dive Bars 
1755,BROOKLYN,101 Brooklyn,3.5,Nightlife, Dance Clubs 
1756,BROOKLYN,Friends and Lovers,5.0,Nightlife," Social Clubs, Lounges "
1757,BROOKLYN,Luv Story Bar,5.0,Nightlife, Lounges 
1758,BROOKLYN,Bembe,3.0,Nightlife," Dance Clubs, Gay Bars "
1759,BROOKLYN,Bare Naked Bake Sale,4.5,Nightlife," Bars, American (New) "
1760,BROOKLYN,RFTP,4.5,Nightlife, Cocktail Bars 
1761,BROOKLYN,Xstasy Night Club,4.5,Nightlife, Lounges 
1762,BROOKLYN,The CopperPot,4.0,Nightlife," Dance Clubs, Venues & Event Spaces "
1763,BROOKLYN,The Armory,5.0,Nightlife," Seafood, Bars "
1764,BROOKLYN,Sev Studio Lounge,5.0,Nightlife, Cocktail Bars 
1765,BROOKLYN,B66 Club,4.5,Nightlife, Tiki Bars 
1766,BROOKLYN,Saint Julivert,4.5,Nightlife," Arcades, Lounges, Virtual Reality Centers "
1767,BROOKLYN,L’Wren,4.5,Nightlife, Dance Clubs 
1768,BROOKLYN,Flatbush Zombie House,4.5,Nightlife, Music Venues 
1769,BROOKLYN,YokeyPokey Virtual Reality Club,5.0,Nightlife," Bars, Sandwiches, Tapas/Small Plates "
1770,BROOKLYN,The Rub,3.0,Nightlife," Lounges, Dance Clubs "
1771,BROOKLYN,Depot 52,3.5,Nightlife," Music Venues, Bars "
1772,BROOKLYN,Mekelburg’s Domino,4.5,Nightlife," Cocktail Bars, Lounges "
1773,BROOKLYN,The Social Butterfly,4.5,Nightlife, Bars 
1774,BROOKLYN,C’mon Everybody,5.0,Nightlife," Performing Arts, Bars "
1775,BROOKLYN,Drink,4.0,Entertainment, Steakhouses 
1776,BROOKLYN,Bar 718,4.5,Entertainment," Donuts, Coffee & Tea "
1777,BROOKLYN,The Illuminati Ball,4.5,Entertainment, Landmarks & Historical Buildings 
1778,BROOKLYN,Peter Luger,4.5,Entertainment, Pizza 
1779,BROOKLYN,Dough,4.0,Entertainment," Pizza, Italian "
1780,BROOKLYN,Brooklyn Bridge,4.5,Entertainment," Ice Cream & Frozen Yogurt, Coffee & Tea "
1781,BROOKLYN,Juliana’s Pizza,4.5,Entertainment," American (New), Tapas/Small Plates "
1782,BROOKLYN,L & B Spumoni Gardens,4.0,Entertainment, Pizza 
1783,BROOKLYN,Ample Hills Creamery,4.0,Entertainment," Gluten-Free, Colombian "
1784,BROOKLYN,Traif,4.0,Entertainment," Pizza, Italian "
1785,BROOKLYN,Di Fara Pizza,4.0,Entertainment, Steakhouses 
1786,BROOKLYN,Bogota Latin Bistro,4.5,Entertainment," Donuts, Coffee & Tea "
1787,BROOKLYN,Roberta’s,4.5,Entertainment, Landmarks & Historical Buildings 
1788,BROOKLYN,Peter Luger,4.5,Entertainment, Pizza 
1789,BROOKLYN,Dough,4.0,Entertainment," Pizza, Italian "
1790,BROOKLYN,Brooklyn Bridge,4.5,Entertainment," Ice Cream & Frozen Yogurt, Coffee & Tea "
1791,BROOKLYN,Juliana’s Pizza,4.5,Entertainment," American (New), Tapas/Small Plates "
1792,BROOKLYN,L & B Spumoni Gardens,4.0,Entertainment, Pizza 
1793,BROOKLYN,Ample Hills Creamery,4.0,Entertainment," Gluten-Free, Colombian "
1794,BROOKLYN,Traif,4.0,Entertainment," Pizza, Italian "
1795,BROOKLYN,Di Fara Pizza,4.0,Entertainment, Steakhouses 
1796,BROOKLYN,Bogota Latin Bistro,4.5,Entertainment," Donuts, Coffee & Tea "
1797,BROOKLYN,Roberta’s,4.5,Entertainment, Landmarks & Historical Buildings 
1798,BROOKLYN,Peter Luger,4.5,Entertainment, Pizza 
1799,BROOKLYN,Dough,4.0,Entertainment," Pizza, Italian "
1800,BROOKLYN,Brooklyn Bridge,4.5,Entertainment," Ice Cream & Frozen Yogurt, Coffee & Tea "
1801,BROOKLYN,Juliana’s Pizza,4.5,Entertainment," American (New), Tapas/Small Plates "
1802,BROOKLYN,L & B Spumoni Gardens,4.0,Entertainment, Pizza 
1803,BROOKLYN,Ample Hills Creamery,4.0,Entertainment," Gluten-Free, Colombian "
1804,BROOKLYN,Traif,4.0,Entertainment," Pizza, Italian "
1805,BROOKLYN,Di Fara Pizza,4.0,Entertainment, Steakhouses 
1806,BROOKLYN,Bogota Latin Bistro,4.5,Entertainment," Donuts, Coffee & Tea "
1807,BROOKLYN,Roberta’s,4.5,Entertainment, Landmarks & Historical Buildings 
1808,BROOKLYN,Peter Luger,4.5,Entertainment, Pizza 
1809,BROOKLYN,Dough,4.0,Entertainment," Pizza, Italian "
1810,BROOKLYN,Brooklyn Bridge,4.5,Entertainment," Ice Cream & Frozen Yogurt, Coffee & Tea "
1811,BROOKLYN,Juliana’s Pizza,4.5,Entertainment," American (New), Tapas/Small Plates "
1812,BROOKLYN,L & B Spumoni Gardens,4.0,Entertainment, Pizza 
1813,BROOKLYN,Ample Hills Creamery,4.0,Entertainment," Gluten-Free, Colombian "
1814,BROOKLYN,Traif,4.0,Entertainment," Pizza, Italian "
1815,BROOKLYN,Di Fara Pizza,4.0,Entertainment, Steakhouses 
1816,BROOKLYN,Bogota Latin Bistro,4.5,Entertainment," Donuts, Coffee & Tea "
1817,BROOKLYN,Roberta’s,4.5,Entertainment, Landmarks & Historical Buildings 
1818,BROOKLYN,Peter Luger,4.5,Entertainment, Pizza 
1819,BROOKLYN,Dough,4.0,Entertainment," Pizza, Italian "
1820,BROOKLYN,Brooklyn Bridge,4.5,Entertainment," Ice Cream & Frozen Yogurt, Coffee & Tea "
1821,BROOKLYN,Juliana’s Pizza,4.5,Entertainment," American (New), Tapas/Small Plates "
1822,BROOKLYN,L & B Spumoni Gardens,4.0,Entertainment, Pizza 
1823,BROOKLYN,Ample Hills Creamery,4.0,Entertainment," Gluten-Free, Colombian "
1824,BROOKLYN,Traif,4.0,Entertainment," Pizza, Italian "
1825,BROOKLYN,Di Fara Pizza,4.0,Entertainment, Steakhouses 
1826,BROOKLYN,Bogota Latin Bistro,4.5,Entertainment," Donuts, Coffee & Tea "
1827,BROOKLYN,Roberta’s,4.5,Entertainment, Landmarks & Historical Buildings 
1828,BROOKLYN,Peter Luger,4.5,Entertainment, Pizza 
1829,BROOKLYN,Dough,4.0,Entertainment," Pizza, Italian "
1830,BROOKLYN,Brooklyn Bridge,4.5,Entertainment," Ice Cream & Frozen Yogurt, Coffee & Tea "
1831,BROOKLYN,Juliana’s Pizza,4.5,Entertainment," American (New), Tapas/Small Plates "
1832,BROOKLYN,L & B Spumoni Gardens,4.0,Entertainment, Pizza 
1833,BROOKLYN,Ample Hills Creamery,4.0,Entertainment," Gluten-Free, Colombian "
1834,BROOKLYN,Traif,4.0,Entertainment," Pizza, Italian "
1835,BROOKLYN,Di Fara Pizza,4.0,Entertainment, Steakhouses 
1836,BROOKLYN,Bogota Latin Bistro,4.5,Entertainment," Donuts, Coffee & Tea "
1837,BROOKLYN,Roberta’s,4.5,Entertainment, Landmarks & Historical Buildings 
1838,BROOKLYN,Peter Luger,4.5,Entertainment, Pizza 
1839,BROOKLYN,Dough,4.0,Entertainment," Pizza, Italian "
1840,BROOKLYN,Brooklyn Bridge,4.5,Entertainment," Ice Cream & Frozen Yogurt, Coffee & Tea "
1841,BROOKLYN,Juliana’s Pizza,4.5,Entertainment," American (New), Tapas/Small Plates "
1842,BROOKLYN,L & B Spumoni Gardens,4.0,Entertainment, Pizza 
1843,BROOKLYN,Ample Hills Creamery,4.0,Entertainment," Gluten-Free, Colombian "
1844,BROOKLYN,Traif,4.0,Entertainment," Pizza, Italian "
1845,BROOKLYN,Di Fara Pizza,4.0,Entertainment, Steakhouses 
1846,BROOKLYN,Bogota Latin Bistro,4.5,Entertainment," Donuts, Coffee & Tea "
1847,BROOKLYN,Roberta’s,4.5,Entertainment, Landmarks & Historical Buildings 
1848,BROOKLYN,Peter Luger,4.5,Entertainment, Pizza 
1849,BROOKLYN,Dough,4.0,Entertainment," Pizza, Italian "
1850,BROOKLYN,Brooklyn Bridge,4.5,Entertainment," Ice Cream & Frozen Yogurt, Coffee & Tea "
1851,BROOKLYN,Juliana’s Pizza,4.5,Entertainment," American (New), Tapas/Small Plates "
1852,BROOKLYN,L & B Spumoni Gardens,4.0,Entertainment, Pizza 
1853,BROOKLYN,Ample Hills Creamery,4.0,Entertainment," Gluten-Free, Colombian "
1854,BROOKLYN,Traif,4.0,Entertainment," Pizza, Italian "
